Annee;Region;id_departement;Departement;Animaux;Tetes certfiées bio / ruches
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Brebis viande;4433
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Chèvres;635
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Poules pondeuses;710
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Poulets;167373
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Ruches;3634
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Truies;s
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Vaches allaitantes;460
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Vaches laitières;s
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Brebis laitières;s
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Brebis viande;289
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Chèvres;347
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Poules pondeuses;4031
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Poulets;s
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Ruches;1373
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Truies;s
2011;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Vaches allaitantes;510
2011;LIMOUSIN;19;CORREZE;Brebis viande;868
2011;LIMOUSIN;19;CORREZE;Chèvres;s
2011;LIMOUSIN;19;CORREZE;Poules pondeuses;1065
2011;LIMOUSIN;19;CORREZE;Poulets;108506
2011;LIMOUSIN;19;CORREZE;Ruches;2896
2011;LIMOUSIN;19;CORREZE;Truies;147
2011;LIMOUSIN;19;CORREZE;Vaches allaitantes;1704
2011;LIMOUSIN;19;CORREZE;Vaches laitières;231
2011;LIMOUSIN;23;CREUSE;Brebis laitières;s
2011;LIMOUSIN;23;CREUSE;Brebis viande;1397
2011;LIMOUSIN;23;CREUSE;Chèvres;98
2011;LIMOUSIN;23;CREUSE;Poules pondeuses;1886
2011;LIMOUSIN;23;CREUSE;Poulets;105710
2011;LIMOUSIN;23;CREUSE;Ruches;717
2011;LIMOUSIN;23;CREUSE;Truies;139
2011;LIMOUSIN;23;CREUSE;Vaches allaitantes;1894
2011;LIMOUSIN;23;CREUSE;Vaches laitières;200
2011;LIMOUSIN;87;HAUTE-VIENNE;Brebis viande;5528
2011;LIMOUSIN;87;HAUTE-VIENNE;Chèvres;223
2011;LIMOUSIN;87;HAUTE-VIENNE;Poules pondeuses;11556
2011;LIMOUSIN;87;HAUTE-VIENNE;Poulets;7450
2011;LIMOUSIN;87;HAUTE-VIENNE;Ruches;335
2011;LIMOUSIN;87;HAUTE-VIENNE;Truies;385
2011;LIMOUSIN;87;HAUTE-VIENNE;Vaches allaitantes;1753
2011;LIMOUSIN;87;HAUTE-VIENNE;Vaches laitières;345
2011;LORRAINE;54;MEURTHE-ET-MOSELLE;Poules pondeuses;s
2011;LORRAINE;54;MEURTHE-ET-MOSELLE;Poulets;s
2011;LORRAINE;54;MEURTHE-ET-MOSELLE;Truies;s
2011;LORRAINE;54;MEURTHE-ET-MOSELLE;Vaches allaitantes;354
2011;LORRAINE;54;MEURTHE-ET-MOSELLE;Vaches laitières;804
2011;LORRAINE;55;MEUSE;Brebis viande;s
2011;LORRAINE;55;MEUSE;Poules pondeuses;s
2011;LORRAINE;55;MEUSE;Poulets;s
2011;LORRAINE;55;MEUSE;Ruches;s
2011;LORRAINE;55;MEUSE;Truies;s
2011;LORRAINE;55;MEUSE;Vaches allaitantes;328
2011;LORRAINE;55;MEUSE;Vaches laitières;576
2011;LORRAINE;57;MOSELLE;Brebis laitières;s
2011;LORRAINE;57;MOSELLE;Chèvres;214
2011;LORRAINE;57;MOSELLE;Poules pondeuses;8199
2011;LORRAINE;57;MOSELLE;Poulets;s
2011;LORRAINE;57;MOSELLE;Ruches;s
2011;LORRAINE;57;MOSELLE;Truies;s
2011;LORRAINE;57;MOSELLE;Vaches allaitantes;1007
2011;LORRAINE;57;MOSELLE;Vaches laitières;1352
2011;LORRAINE;88;VOSGES;Brebis laitières;s
2011;LORRAINE;88;VOSGES;Brebis viande;1014
2011;LORRAINE;88;VOSGES;Chèvres;299
2011;LORRAINE;88;VOSGES;Poules pondeuses;7704
2011;LORRAINE;88;VOSGES;Ruches;s
2011;LORRAINE;88;VOSGES;Truies;20
2011;LORRAINE;88;VOSGES;Vaches allaitantes;1084
2011;LORRAINE;88;VOSGES;Vaches laitières;2494
2011;MIDI-PYRENEES;9;ARIEGE;Brebis laitières;s
2011;MIDI-PYRENEES;9;ARIEGE;Brebis viande;2899
2011;MIDI-PYRENEES;9;ARIEGE;Chèvres;549
2011;MIDI-PYRENEES;9;ARIEGE;Poules pondeuses;1817
2011;MIDI-PYRENEES;9;ARIEGE;Poulets;s
2011;MIDI-PYRENEES;9;ARIEGE;Ruches;3275
2011;MIDI-PYRENEES;9;ARIEGE;Truies;46
2011;MIDI-PYRENEES;9;ARIEGE;Vaches allaitantes;1464
2011;MIDI-PYRENEES;9;ARIEGE;Vaches laitières;231
2011;MIDI-PYRENEES;12;AVEYRON;Brebis laitières;33188
2011;MIDI-PYRENEES;12;AVEYRON;Brebis viande;3566
2011;MIDI-PYRENEES;12;AVEYRON;Chèvres;289
2011;MIDI-PYRENEES;12;AVEYRON;Poules pondeuses;2396
2011;MIDI-PYRENEES;12;AVEYRON;Poulets;31032
2011;MIDI-PYRENEES;12;AVEYRON;Ruches;2349
2011;MIDI-PYRENEES;12;AVEYRON;Truies;302
2011;MIDI-PYRENEES;12;AVEYRON;Vaches allaitantes;2648
2011;MIDI-PYRENEES;12;AVEYRON;Vaches laitières;959
2011;MIDI-PYRENEES;32;GERS;Brebis laitières;301
2011;MIDI-PYRENEES;32;GERS;Brebis viande;1632
2011;MIDI-PYRENEES;32;GERS;Chèvres;232
2011;MIDI-PYRENEES;32;GERS;Poules pondeuses;36407
2011;MIDI-PYRENEES;32;GERS;Poulets;353638
2011;MIDI-PYRENEES;32;GERS;Ruches;s
2011;MIDI-PYRENEES;32;GERS;Truies;38
2011;MIDI-PYRENEES;32;GERS;Vaches allaitantes;736
2011;MIDI-PYRENEES;32;GERS;Vaches laitières;s
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Brebis viande;1787
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Chèvres;212
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Poules pondeuses;10196
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Poulets;31680
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Ruches;s
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Truies;40
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Vaches allaitantes;538
2011;MIDI-PYRENEES;31;HAUTE-GARONNE;Vaches laitières;51
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Brebis laitières;254
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Brebis viande;471
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Chèvres;297
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Poules pondeuses;340
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Poulets;s
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Ruches;840
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Truies;9
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Vaches allaitantes;366
2011;MIDI-PYRENEES;65;HAUTES-PYRENEES;Vaches laitières;64
2011;MIDI-PYRENEES;46;LOT;Brebis laitières;s
2011;MIDI-PYRENEES;46;LOT;Brebis viande;3215
2011;MIDI-PYRENEES;46;LOT;Chèvres;344
2011;MIDI-PYRENEES;46;LOT;Poules pondeuses;6956
2011;MIDI-PYRENEES;46;LOT;Poulets;100195
2011;MIDI-PYRENEES;46;LOT;Ruches;420
2011;MIDI-PYRENEES;46;LOT;Truies;57
2011;MIDI-PYRENEES;46;LOT;Vaches allaitantes;343
2011;MIDI-PYRENEES;46;LOT;Vaches laitières;125
2011;MIDI-PYRENEES;81;TARN;Brebis laitières;771
2011;MIDI-PYRENEES;81;TARN;Brebis viande;983
2011;MIDI-PYRENEES;81;TARN;Chèvres;454
2011;MIDI-PYRENEES;81;TARN;Poules pondeuses;8059
2011;MIDI-PYRENEES;81;TARN;Poulets;49820
2011;MIDI-PYRENEES;81;TARN;Ruches;742
2011;MIDI-PYRENEES;81;TARN;Truies;24
2011;MIDI-PYRENEES;81;TARN;Vaches allaitantes;802
2011;MIDI-PYRENEES;81;TARN;Vaches laitières;237
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Brebis laitières;s
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Brebis viande;636
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Chèvres;878
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Poules pondeuses;11773
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Poulets;107180
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Ruches;s
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Truies;s
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Vaches allaitantes;460
2011;MIDI-PYRENEES;82;TARN-ET-GARONNE;Vaches laitières;120
2011;NORD-PAS-DE-CALAIS;59;NORD;Brebis viande;s
2011;NORD-PAS-DE-CALAIS;59;NORD;Chèvres;173
2011;NORD-PAS-DE-CALAIS;59;NORD;Poules pondeuses;30558
2011;NORD-PAS-DE-CALAIS;59;NORD;Poulets;1685
2011;NORD-PAS-DE-CALAIS;59;NORD;Ruches;s
2011;NORD-PAS-DE-CALAIS;59;NORD;Truies;s
2011;NORD-PAS-DE-CALAIS;59;NORD;Vaches allaitantes;151
2011;NORD-PAS-DE-CALAIS;59;NORD;Vaches laitières;1094
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Brebis viande;s
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Chèvres;s
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Poules pondeuses;34626
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Poulets;3540
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Truies;s
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Vaches allaitantes;67
2011;NORD-PAS-DE-CALAIS;62;PAS-DE-CALAIS;Vaches laitières;255
2011;OUTRE-MER;971;GUADELOUPE;Poules pondeuses;s
2011;OUTRE-MER;971;GUADELOUPE;Ruches;s
2011;OUTRE-MER;973;GUYANE;Poules pondeuses;s
2011;OUTRE-MER;973;GUYANE;Poulets;s
2011;OUTRE-MER;973;GUYANE;Ruches;s
2011;OUTRE-MER;973;GUYANE;Vaches allaitantes;708
2011;OUTRE-MER;974;LA REUNION;Poules pondeuses;383
2011;OUTRE-MER;974;LA REUNION;Poulets;397
2011;OUTRE-MER;974;LA REUNION;Ruches;488
2011;OUTRE-MER;974;LA REUNION;Truies;s
2011;OUTRE-MER;972;MARTINIQUE;Brebis viande;s
2011;OUTRE-MER;972;MARTINIQUE;Poules pondeuses;s
2011;OUTRE-MER;972;MARTINIQUE;Poulets;s
2011;OUTRE-MER;972;MARTINIQUE;Ruches;s
2011;OUTRE-MER;972;MARTINIQUE;Vaches allaitantes;s
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Brebis laitières;742
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Brebis viande;1770
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Chèvres;1002
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Poules pondeuses;55670
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Poulets;306260
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Ruches;1257
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Truies;583
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Vaches allaitantes;3898
2011;PAYS DE LA LOIRE;44;LOIRE-ATLANTIQUE;Vaches laitières;8767
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Brebis laitières;s
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Brebis viande;1308
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Chèvres;1026
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Poules pondeuses;31100
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Poulets;175282
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Ruches;725
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Truies;298
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Vaches allaitantes;3453
2011;PAYS DE LA LOIRE;49;MAINE-ET-LOIRE;Vaches laitières;3020
2011;PAYS DE LA LOIRE;53;MAYENNE;Brebis laitières;s
2011;PAYS DE LA LOIRE;53;MAYENNE;Brebis viande;657
2011;PAYS DE LA LOIRE;53;MAYENNE;Chèvres;s
2011;PAYS DE LA LOIRE;53;MAYENNE;Poules pondeuses;103035
2011;PAYS DE LA LOIRE;53;MAYENNE;Poulets;174265
2011;PAYS DE LA LOIRE;53;MAYENNE;Ruches;s
2011;PAYS DE LA LOIRE;53;MAYENNE;Truies;446
2011;PAYS DE LA LOIRE;53;MAYENNE;Vaches allaitantes;1526
2011;PAYS DE LA LOIRE;53;MAYENNE;Vaches laitières;3093
2011;PAYS DE LA LOIRE;72;SARTHE;Brebis laitières;s
2011;PAYS DE LA LOIRE;72;SARTHE;Brebis viande;437
2011;PAYS DE LA LOIRE;72;SARTHE;Chèvres;s
2011;PAYS DE LA LOIRE;72;SARTHE;Poules pondeuses;189778
2011;PAYS DE LA LOIRE;72;SARTHE;Poulets;694732
2011;PAYS DE LA LOIRE;72;SARTHE;Ruches;s
2011;PAYS DE LA LOIRE;72;SARTHE;Truies;115
2011;PAYS DE LA LOIRE;72;SARTHE;Vaches allaitantes;1646
2011;PAYS DE LA LOIRE;72;SARTHE;Vaches laitières;1418
2011;PAYS DE LA LOIRE;85;VENDEE;Brebis viande;2264
2011;PAYS DE LA LOIRE;85;VENDEE;Chèvres;550
2011;PAYS DE LA LOIRE;85;VENDEE;Poules pondeuses;182691
2011;PAYS DE LA LOIRE;85;VENDEE;Poulets;1408817
2011;PAYS DE LA LOIRE;85;VENDEE;Ruches;s
2011;PAYS DE LA LOIRE;85;VENDEE;Truies;304
2011;PAYS DE LA LOIRE;85;VENDEE;Vaches allaitantes;2624
2011;PAYS DE LA LOIRE;85;VENDEE;Vaches laitières;1778
2011;PICARDIE;2;AISNE;Brebis viande;s
2011;PICARDIE;2;AISNE;Chèvres;s
2011;PICARDIE;2;AISNE;Poules pondeuses;640
2011;PICARDIE;2;AISNE;Poulets;s
2011;PICARDIE;2;AISNE;Ruches;s
2011;PICARDIE;2;AISNE;Vaches allaitantes;82
2011;PICARDIE;2;AISNE;Vaches laitières;404
2011;PICARDIE;60;OISE;Poules pondeuses;30594
2011;PICARDIE;60;OISE;Poulets;s
2011;PICARDIE;60;OISE;Truies;s
2011;PICARDIE;60;OISE;Vaches allaitantes;193
2011;PICARDIE;60;OISE;Vaches laitières;743
2011;PICARDIE;80;SOMME;Brebis viande;s
2011;PICARDIE;80;SOMME;Poules pondeuses;112506
2011;PICARDIE;80;SOMME;Truies;s
2011;PICARDIE;80;SOMME;Vaches allaitantes;90
2011;PICARDIE;80;SOMME;Vaches laitières;125
2011;POITOU-CHARENTES;16;CHARENTE;Brebis viande;993
2011;POITOU-CHARENTES;16;CHARENTE;Chèvres;303
2011;POITOU-CHARENTES;16;CHARENTE;Poules pondeuses;s
2011;POITOU-CHARENTES;16;CHARENTE;Poulets;17600
2011;POITOU-CHARENTES;16;CHARENTE;Ruches;s
2011;POITOU-CHARENTES;16;CHARENTE;Truies;99
2011;POITOU-CHARENTES;16;CHARENTE;Vaches allaitantes;887
2011;POITOU-CHARENTES;16;CHARENTE;Vaches laitières;s
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Brebis viande;614
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Chèvres;94
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Poules pondeuses;345
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Poulets;11800
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Ruches;805
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Truies;s
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Vaches allaitantes;315
2011;POITOU-CHARENTES;17;CHARENTE-MARITIME;Vaches laitières;72
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Brebis viande;2488
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Chèvres;1209
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Poules pondeuses;68540
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Poulets;1007279
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Truies;289
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Vaches allaitantes;1782
2011;POITOU-CHARENTES;79;DEUX-SEVRES;Vaches laitières;334
2011;POITOU-CHARENTES;86;VIENNE;Brebis viande;1460
2011;POITOU-CHARENTES;86;VIENNE;Chèvres;366
2011;POITOU-CHARENTES;86;VIENNE;Poules pondeuses;5290
2011;POITOU-CHARENTES;86;VIENNE;Poulets;74500
2011;POITOU-CHARENTES;86;VIENNE;Truies;s
2011;POITOU-CHARENTES;86;VIENNE;Vaches allaitantes;860
2011;POITOU-CHARENTES;86;VIENNE;Vaches laitières;132
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Brebis laitières;190
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Brebis viande;6195
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Chèvres;523
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Poules pondeuses;1797
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Poulets;s
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Ruches;1370
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Truies;36
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Vaches allaitantes;226
2011;PROVENCE-ALPES-COTE D'AZUR;4;ALPES-DE-HAUTE-PROVENCE;Vaches laitières;38
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Brebis laitières;548
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Brebis viande;1623
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Chèvres;428
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Poules pondeuses;1480
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Ruches;812
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Vaches allaitantes;s
2011;PROVENCE-ALPES-COTE D'AZUR;6;ALPES-MARITIMES;Vaches laitières;s
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Brebis viande;2431
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Chèvres;344
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Poules pondeuses;3100
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Ruches;2789
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Truies;s
2011;PROVENCE-ALPES-COTE D'AZUR;13;BOUCHES-DU-RHONE;Vaches allaitantes;1319
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Brebis laitières;778
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Brebis viande;5686
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Chèvres;839
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Poules pondeuses;1200
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Poulets;2320
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Ruches;731
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Truies;s
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Vaches allaitantes;405
2011;PROVENCE-ALPES-COTE D'AZUR;5;HAUTES-ALPES;Vaches laitières;165
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Brebis laitières;s
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Brebis viande;343
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Chèvres;925
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Poules pondeuses;2107
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Poulets;s
2011;PROVENCE-ALPES-COTE D'AZUR;83;VAR;Ruches;2434
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Brebis viande;502
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Chèvres;222
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Poules pondeuses;32493
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Poulets;4320
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Ruches;2008
2011;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Vaches allaitantes;s
2011;RHONE-ALPES;1;AIN;Brebis laitières;s
2011;RHONE-ALPES;1;AIN;Brebis viande;780
2011;RHONE-ALPES;1;AIN;Chèvres;775
2011;RHONE-ALPES;1;AIN;Poules pondeuses;16904
2011;RHONE-ALPES;1;AIN;Poulets;s
2011;RHONE-ALPES;1;AIN;Truies;s
2011;RHONE-ALPES;1;AIN;Vaches allaitantes;734
2011;RHONE-ALPES;1;AIN;Vaches laitières;525
2011;RHONE-ALPES;7;ARDECHE;Brebis laitières;242
2011;RHONE-ALPES;7;ARDECHE;Brebis viande;2275
2011;RHONE-ALPES;7;ARDECHE;Chèvres;975
2011;RHONE-ALPES;7;ARDECHE;Poules pondeuses;87091
2011;RHONE-ALPES;7;ARDECHE;Poulets;41531
2011;RHONE-ALPES;7;ARDECHE;Ruches;3447
2011;RHONE-ALPES;7;ARDECHE;Truies;42
2011;RHONE-ALPES;7;ARDECHE;Vaches allaitantes;464
2011;RHONE-ALPES;7;ARDECHE;Vaches laitières;277
2011;RHONE-ALPES;26;DROME;Brebis laitières;563
2011;RHONE-ALPES;26;DROME;Brebis viande;7048
2011;RHONE-ALPES;26;DROME;Chèvres;2851
2011;RHONE-ALPES;26;DROME;Poules pondeuses;190644
2011;RHONE-ALPES;26;DROME;Poulets;283880
2011;RHONE-ALPES;26;DROME;Ruches;3201
2011;RHONE-ALPES;26;DROME;Truies;25
2011;RHONE-ALPES;26;DROME;Vaches allaitantes;434
2011;RHONE-ALPES;26;DROME;Vaches laitières;542
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Brebis viande;s
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Chèvres;376
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Poules pondeuses;9696
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Poulets;s
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Ruches;s
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Truies;s
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Vaches allaitantes;s
2011;RHONE-ALPES;74;HAUTE-SAVOIE;Vaches laitières;529
2011;RHONE-ALPES;38;ISERE;Brebis laitières;423
2011;RHONE-ALPES;38;ISERE;Brebis viande;2968
2011;RHONE-ALPES;38;ISERE;Chèvres;623
2011;RHONE-ALPES;38;ISERE;Poules pondeuses;27985
2011;RHONE-ALPES;38;ISERE;Poulets;23220
2011;RHONE-ALPES;38;ISERE;Ruches;2938
2011;RHONE-ALPES;38;ISERE;Truies;63
2011;RHONE-ALPES;38;ISERE;Vaches allaitantes;817
2011;RHONE-ALPES;38;ISERE;Vaches laitières;697
2011;RHONE-ALPES;42;LOIRE;Brebis laitières;159
2011;RHONE-ALPES;42;LOIRE;Brebis viande;500
2011;RHONE-ALPES;42;LOIRE;Chèvres;549
2011;RHONE-ALPES;42;LOIRE;Poules pondeuses;44783
2011;RHONE-ALPES;42;LOIRE;Poulets;151470
2011;RHONE-ALPES;42;LOIRE;Ruches;1971
2011;RHONE-ALPES;42;LOIRE;Truies;22
2011;RHONE-ALPES;42;LOIRE;Vaches allaitantes;480
2011;RHONE-ALPES;42;LOIRE;Vaches laitières;2267
2011;RHONE-ALPES;69;RHONE;Brebis viande;206
2011;RHONE-ALPES;69;RHONE;Chèvres;650
2011;RHONE-ALPES;69;RHONE;Poules pondeuses;6965
2011;RHONE-ALPES;69;RHONE;Poulets;4100
2011;RHONE-ALPES;69;RHONE;Ruches;402
2011;RHONE-ALPES;69;RHONE;Truies;s
2011;RHONE-ALPES;69;RHONE;Vaches allaitantes;207
2011;RHONE-ALPES;69;RHONE;Vaches laitières;472
2011;RHONE-ALPES;73;SAVOIE;Brebis laitières;s
2011;RHONE-ALPES;73;SAVOIE;Brebis viande;s
2011;RHONE-ALPES;73;SAVOIE;Chèvres;235
2011;RHONE-ALPES;73;SAVOIE;Poules pondeuses;s
2011;RHONE-ALPES;73;SAVOIE;Poulets;s
2011;RHONE-ALPES;73;SAVOIE;Ruches;898
2011;RHONE-ALPES;73;SAVOIE;Vaches allaitantes;s
2011;RHONE-ALPES;73;SAVOIE;Vaches laitières;490
